date, rr, since start
2016-09-22 20:15:00 +0000, 869, 113271
2016-09-22 20:15:01 +0000, 810, 114081
2016-09-22 20:15:01 +0000, 768, 114849
2016-09-22 20:15:04 +0000, 778, 115627
2016-09-22 20:15:04 +0000, 856, 116483
2016-09-22 20:15:04 +0000, 869, 117352
2016-09-22 20:15:05 +0000, 844, 118196
2016-09-22 20:15:05 +0000, 758, 118954
2016-09-22 20:15:08 +0000, 697, 119651
2016-09-22 20:15:08 +0000, 666, 120317
2016-09-22 20:15:08 +0000, 731, 121048
2016-09-22 20:15:09 +0000, 856, 121904
2016-09-22 20:15:09 +0000, 869, 122773
2016-09-22 20:15:11 +0000, 895, 123668
2016-09-22 20:15:11 +0000, 881, 124549
2016-09-22 20:15:11 +0000, 799, 125348
2016-09-22 20:15:13 +0000, 731, 126079
2016-09-22 20:15:13 +0000, 689, 126768
2016-09-22 20:15:13 +0000, 666, 127434
2016-09-22 20:15:15 +0000, 659, 128093
2016-09-22 20:15:15 +0000, 644, 128737
2016-09-22 20:15:15 +0000, 644, 129381
2016-09-22 20:15:18 +0000, 713, 130094
2016-09-22 20:15:23 +0000, 731, 130825
2016-09-22 20:15:23 +0000, 705, 131530
2016-09-22 20:15:23 +0000, 659, 132189
2016-09-22 20:15:26 +0000, 651, 132840
2016-09-22 20:15:26 +0000, 666, 133506
2016-09-22 20:15:26 +0000, 731, 134237
2016-09-22 20:15:27 +0000, 758, 134995
2016-09-22 20:15:27 +0000, 821, 135816
2016-09-22 20:15:29 +0000, 856, 136672
2016-09-22 20:15:29 +0000, 833, 137505
2016-09-22 20:15:29 +0000, 789, 138294
2016-09-22 20:15:31 +0000, 731, 139025
2016-09-22 20:15:31 +0000, 689, 139714
2016-09-22 20:15:33 +0000, 673, 140387
2016-09-22 20:15:33 +0000, 637, 141024
2016-09-22 20:15:33 +0000, 637, 141661
2016-09-22 20:15:33 +0000, 659, 142320
2016-09-22 20:15:40 +0000, 758, 143078
2016-09-22 20:15:40 +0000, 740, 143818
2016-09-22 20:15:41 +0000, 713, 144531
2016-09-22 20:15:41 +0000, 689, 145220
2016-09-22 20:15:41 +0000, 681, 145901
2016-09-22 20:15:44 +0000, 651, 146552
2016-09-22 20:15:44 +0000, 644, 147196
2016-09-22 20:15:44 +0000, 705, 147901
2016-09-22 20:15:49 +0000, 750, 148651
2016-09-22 20:15:49 +0000, 689, 149340
2016-09-22 20:15:51 +0000, 659, 149999
2016-09-22 20:15:51 +0000, 651, 150650
2016-09-22 20:15:51 +0000, 651, 151301
2016-09-22 20:15:51 +0000, 644, 151945
2016-09-22 20:15:54 +0000, 644, 152589
2016-09-22 20:15:54 +0000, 705, 153294
2016-09-22 20:15:59 +0000, 705, 153999
2016-09-22 20:15:59 +0000, 697, 154696
2016-09-22 20:15:59 +0000, 673, 155369
2016-09-22 20:16:02 +0000, 637, 156006
2016-09-22 20:16:02 +0000, 630, 156636
2016-09-22 20:16:02 +0000, 637, 157273
2016-09-22 20:16:03 +0000, 625, 157898
2016-09-22 20:16:03 +0000, 651, 158549
2016-09-22 20:16:03 +0000, 697, 159246
2016-09-22 20:16:09 +0000, 799, 160045
2016-09-22 20:16:09 +0000, 740, 160785
2016-09-22 20:16:12 +0000, 689, 161474
2016-09-22 20:16:12 +0000, 673, 162147
2016-09-22 20:16:12 +0000, 666, 162813
2016-09-22 20:16:13 +0000, 637, 163450
2016-09-22 20:16:13 +0000, 637, 164087
2016-09-22 20:16:13 +0000, 673, 164760
2016-09-22 20:16:16 +0000, 750, 165510
2016-09-22 20:16:16 +0000, 750, 166260
2016-09-22 20:16:16 +0000, 731, 166991
2016-09-22 20:16:17 +0000, 750, 167741
2016-09-22 20:16:17 +0000, 740, 168481
2016-09-22 20:16:17 +0000, 731, 169212
2016-09-22 20:16:20 +0000, 722, 169934
2016-09-22 20:16:20 +0000, 713, 170647
2016-09-22 20:16:21 +0000, 705, 171352
2016-09-22 20:16:21 +0000, 673, 172025
2016-09-22 20:16:21 +0000, 689, 172714
2016-09-22 20:16:23 +0000, 666, 173380
2016-09-22 20:16:23 +0000, 651, 174031
2016-09-22 20:16:23 +0000, 673, 174704
2016-09-22 20:16:26 +0000, 697, 175401
2016-09-22 20:16:26 +0000, 789, 176190
2016-09-22 20:16:26 +0000, 833, 177023
2016-09-22 20:16:27 +0000, 799, 177822
2016-09-22 20:16:27 +0000, 789, 178611
2016-09-22 20:16:27 +0000, 758, 179369
2016-09-22 20:16:30 +0000, 740, 180109
2016-09-22 20:16:30 +0000, 713, 180822
2016-09-22 20:16:31 +0000, 673, 181495
2016-09-22 20:16:31 +0000, 630, 182125
2016-09-22 20:16:31 +0000, 659, 182784
2016-09-22 20:16:34 +0000, 644, 183428
2016-09-22 20:16:34 +0000, 644, 184072
2016-09-22 20:16:34 +0000, 673, 184745
2016-09-22 20:16:35 +0000, 740, 185485
2016-09-22 20:16:35 +0000, 833, 186318
2016-09-22 20:16:35 +0000, 856, 187174
2016-09-22 20:16:38 +0000, 856, 188030
2016-09-22 20:16:38 +0000, 833, 188863
2016-09-22 20:16:39 +0000, 789, 189652
2016-09-22 20:16:39 +0000, 731, 190383
2016-09-22 20:16:39 +0000, 673, 191056
2016-09-22 20:16:41 +0000, 681, 191737
2016-09-22 20:16:41 +0000, 666, 192403
2016-09-22 20:16:41 +0000, 651, 193054
2016-09-22 20:16:44 +0000, 651, 193705
2016-09-22 20:16:44 +0000, 722, 194427
2016-09-22 20:16:49 +0000, 810, 195237
2016-09-22 20:16:49 +0000, 740, 195977
2016-09-22 20:16:49 +0000, 722, 196699
2016-09-22 20:16:52 +0000, 689, 197388
2016-09-22 20:16:52 +0000, 689, 198077
2016-09-22 20:16:52 +0000, 681, 198758
2016-09-22 20:16:53 +0000, 666, 199424
2016-09-22 20:16:53 +0000, 705, 200129
2016-09-22 20:16:53 +0000, 799, 200928
2016-09-22 20:16:56 +0000, 908, 201836
2016-09-22 20:16:56 +0000, 895, 202731
2016-09-22 20:16:57 +0000, 908, 203639
2016-09-22 20:16:57 +0000, 881, 204520
2016-09-22 20:16:59 +0000, 833, 205353
2016-09-22 20:16:59 +0000, 778, 206131
2016-09-22 20:16:59 +0000, 731, 206862
2016-09-22 20:17:02 +0000, 697, 207559
2016-09-22 20:17:02 +0000, 705, 208264
2016-09-22 20:17:02 +0000, 681, 208945
2016-09-22 20:17:03 +0000, 666, 209611
2016-09-22 20:17:03 +0000, 681, 210292
2016-09-22 20:17:03 +0000, 731, 211023
2016-09-22 20:17:06 +0000, 844, 211867
2016-09-22 20:17:06 +0000, 881, 212748
2016-09-22 20:17:07 +0000, 895, 213643
2016-09-22 20:17:07 +0000, 856, 214499
2016-09-22 20:17:10 +0000, 810, 215309
2016-09-22 20:17:10 +0000, 750, 216059
2016-09-22 20:17:10 +0000, 740, 216799
2016-09-22 20:17:11 +0000, 681, 217480
2016-09-22 20:17:11 +0000, 673, 218153
2016-09-22 20:17:11 +0000, 681, 218834
2016-09-22 20:17:14 +0000, 689, 219523
2016-09-22 20:17:14 +0000, 740, 220263
2016-09-22 20:17:14 +0000, 758, 221021
2016-09-22 20:17:15 +0000, 869, 221890
2016-09-22 20:17:15 +0000, 908, 222798
2016-09-22 20:17:18 +0000, 799, 223597
2016-09-22 20:17:18 +0000, 731, 224328
2016-09-22 20:17:18 +0000, 722, 225050
2016-09-22 20:17:20 +0000, 740, 225790
2016-09-22 20:17:20 +0000, 740, 226530
2016-09-22 20:17:21 +0000, 750, 227280
2016-09-22 20:17:21 +0000, 768, 228048
2016-09-22 20:17:21 +0000, 778, 228826
2016-09-22 20:17:24 +0000, 768, 229594
2016-09-22 20:17:24 +0000, 768, 230362
2016-09-22 20:17:24 +0000, 778, 231140
2016-09-22 20:17:25 +0000, 778, 231918
2016-09-22 20:17:25 +0000, 821, 232739
2016-09-22 20:17:28 +0000, 908, 233647
2016-09-22 20:17:28 +0000, 895, 234542
2016-09-22 20:17:29 +0000, 869, 235411
2016-09-22 20:17:29 +0000, 810, 236221
2016-09-22 20:17:29 +0000, 778, 236999
2016-09-22 20:17:32 +0000, 750, 237749
2016-09-22 20:17:32 +0000, 758, 238507
2016-09-22 20:17:32 +0000, 789, 239296
2016-09-22 20:17:33 +0000, 833, 240129
2016-09-22 20:17:33 +0000, 856, 240985
2016-09-22 20:17:36 +0000, 833, 241818
2016-09-22 20:17:36 +0000, 799, 242617
2016-09-22 20:17:38 +0000, 789, 243406
2016-09-22 20:17:38 +0000, 758, 244164
2016-09-22 20:17:38 +0000, 750, 244914
2016-09-22 20:17:39 +0000, 789, 245703
2016-09-22 20:17:39 +0000, 821, 246524
2016-09-22 20:17:39 +0000, 833, 247357
2016-09-22 20:17:42 +0000, 821, 248178
2016-09-22 20:17:42 +0000, 799, 248977
2016-09-22 20:17:43 +0000, 810, 249787
2016-09-22 20:17:43 +0000, 789, 250576
2016-09-22 20:17:43 +0000, 799, 251375
2016-09-22 20:17:46 +0000, 768, 252143
2016-09-22 20:17:46 +0000, 740, 252883
2016-09-22 20:17:47 +0000, 731, 253614
2016-09-22 20:17:47 +0000, 705, 254319
2016-09-22 20:17:47 +0000, 758, 255077
2016-09-22 20:17:50 +0000, 758, 255835
2016-09-22 20:17:50 +0000, 844, 256679
2016-09-22 20:17:51 +0000, 952, 257631
2016-09-22 20:17:51 +0000, 937, 258568
2016-09-22 20:17:54 +0000, 895, 259463
2016-09-22 20:17:54 +0000, 869, 260332
2016-09-22 20:17:54 +0000, 833, 261165
2016-09-22 20:17:56 +0000, 789, 261954
2016-09-22 20:17:56 +0000, 778, 262732
2016-09-22 20:17:57 +0000, 768, 263500
2016-09-22 20:17:57 +0000, 750, 264250
2016-09-22 20:17:57 +0000, 758, 265008
2016-09-22 20:18:00 +0000, 740, 265748
2016-09-22 20:18:00 +0000, 778, 266526
2016-09-22 20:18:00 +0000, 740, 267266
2016-09-22 20:18:01 +0000, 768, 268034
2016-09-22 20:18:01 +0000, 778, 268812
2016-09-22 20:18:04 +0000, 821, 269633
2016-09-22 20:18:04 +0000, 789, 270422
2016-09-22 20:18:04 +0000, 768, 271190
2016-09-22 20:18:05 +0000, 778, 271968
2016-09-22 20:18:05 +0000, 758, 272726
2016-09-22 20:18:05 +0000, 758, 273484
2016-09-22 20:18:08 +0000, 799, 274283
2016-09-22 20:18:08 +0000, 856, 275139
2016-09-22 20:18:10 +0000, 833, 275972
2016-09-22 20:18:10 +0000, 799, 276771
2016-09-22 20:18:10 +0000, 750, 277521
2016-09-22 20:18:12 +0000, 750, 278271
2016-09-22 20:18:12 +0000, 740, 279011
2016-09-22 20:18:14 +0000, 758, 279769
2016-09-22 20:18:14 +0000, 799, 280568
2016-09-22 20:18:14 +0000, 821, 281389
2016-09-22 20:18:15 +0000, 833, 282222
2016-09-22 20:18:15 +0000, 821, 283043
2016-09-22 20:18:18 +0000, 810, 283853
2016-09-22 20:18:18 +0000, 821, 284674
2016-09-22 20:18:18 +0000, 821, 285495
2016-09-22 20:18:19 +0000, 778, 286273
2016-09-22 20:18:19 +0000, 768, 287041
2016-09-22 20:18:22 +0000, 778, 287819
2016-09-22 20:18:22 +0000, 778, 288597
2016-09-22 20:18:22 +0000, 810, 289407
2016-09-22 20:18:23 +0000, 895, 290302
2016-09-22 20:18:23 +0000, 856, 291158
2016-09-22 20:18:26 +0000, 821, 291979
2016-09-22 20:18:26 +0000, 768, 292747
2016-09-22 20:18:26 +0000, 758, 293505
2016-09-22 20:18:28 +0000, 758, 294263
2016-09-22 20:18:28 +0000, 821, 295084
2016-09-22 20:18:30 +0000, 881, 295965
2016-09-22 20:18:30 +0000, 821, 296786
2016-09-22 20:18:30 +0000, 799, 297585
2016-09-22 20:18:32 +0000, 750, 298335
2016-09-22 20:18:32 +0000, 750, 299085
2016-09-22 20:18:33 +0000, 799, 299884
2016-09-22 20:18:33 +0000, 810, 300694
2016-09-22 20:18:33 +0000, 821, 301515
2016-09-22 20:18:36 +0000, 799, 302314
2016-09-22 20:18:36 +0000, 789, 303103
2016-09-22 20:18:37 +0000, 821, 303924
2016-09-22 20:18:37 +0000, 810, 304734
2016-09-22 20:18:37 +0000, 789, 305523
2016-09-22 20:18:40 +0000, 778, 306301
2016-09-22 20:18:40 +0000, 750, 307051
2016-09-22 20:18:41 +0000, 758, 307809
2016-09-22 20:18:41 +0000, 789, 308598
2016-09-22 20:18:41 +0000, 789, 309387
2016-09-22 20:18:44 +0000, 778, 310165
2016-09-22 20:18:44 +0000, 789, 310954
2016-09-22 20:18:46 +0000, 778, 311732
2016-09-22 20:18:46 +0000, 789, 312521
2016-09-22 20:18:46 +0000, 799, 313320
2016-09-22 20:18:48 +0000, 768, 314088
2016-09-22 20:18:48 +0000, 768, 314856
2016-09-22 20:18:48 +0000, 768, 315624
2016-09-22 20:18:50 +0000, 740, 316364
2016-09-22 20:18:50 +0000, 722, 317086
2016-09-22 20:18:51 +0000, 713, 317799
2016-09-22 20:18:51 +0000, 705, 318504
2016-09-22 20:18:51 +0000, 705, 319209
2016-09-22 20:18:54 +0000, 713, 319922
2016-09-22 20:18:54 +0000, 722, 320644
2016-09-22 20:18:54 +0000, 731, 321375
2016-09-22 20:18:55 +0000, 731, 322106
2016-09-22 20:18:55 +0000, 778, 322884
2016-09-22 20:18:55 +0000, 768, 323652
2016-09-22 20:18:58 +0000, 758, 324410
2016-09-22 20:18:58 +0000, 758, 325168
2016-09-22 20:18:59 +0000, 740, 325908
2016-09-22 20:18:59 +0000, 750, 326658
2016-09-22 20:18:59 +0000, 789, 327447
2016-09-22 20:19:02 +0000, 810, 328257
2016-09-22 20:19:02 +0000, 821, 329078
2016-09-22 20:19:04 +0000, 810, 329888
2016-09-22 20:19:04 +0000, 810, 330698
2016-09-22 20:19:04 +0000, 833, 331531
2016-09-22 20:19:06 +0000, 833, 332364
2016-09-22 20:19:06 +0000, 821, 333185
2016-09-22 20:19:08 +0000, 821, 334006
2016-09-22 20:19:08 +0000, 789, 334795
2016-09-22 20:19:08 +0000, 833, 335628
2016-09-22 20:19:09 +0000, 821, 336449
2016-09-22 20:19:09 +0000, 768, 337217
2016-09-22 20:19:12 +0000, 789, 338006
2016-09-22 20:19:12 +0000, 740, 338746
2016-09-22 20:19:12 +0000, 833, 339579
2016-09-22 20:19:14 +0000, 844, 340423
2016-09-22 20:19:14 +0000, 869, 341292
2016-09-22 20:19:14 +0000, 833, 342125
2016-09-22 20:19:17 +0000, 833, 342958
2016-09-22 20:19:17 +0000, 821, 343779
2016-09-22 20:19:17 +0000, 768, 344547
2016-09-22 20:19:20 +0000, 758, 345305
2016-09-22 20:19:20 +0000, 740, 346045
2016-09-22 20:19:20 +0000, 799, 346844
2016-09-22 20:19:20 +0000, 821, 347665
