date, rr, since_start, window, lap
2016-09-22 20:42:30 +0000, 827.777778, 833.333333, 1, 0 
2016-09-22 20:42:30 +0000, 938.888889, 1772.222222, 1, 0 
2016-09-22 20:42:30 +0000, 861.111111, 2633.333333, 1, 0 
2016-09-22 20:42:30 +0000, 861.111111, 3494.444444, 1, 0 
2016-09-22 20:42:30 +0000, 911.111111, 4405.555556, 1, 0 
2016-09-22 20:42:30 +0000, 955.555556, 5361.111111, 1, 0 
2016-09-22 20:42:30 +0000, 927.777778, 6288.888889, 1, 0 
2016-09-22 20:42:30 +0000, 877.777778, 7166.666667, 1, 0 
2016-09-22 20:42:30 +0000, 850.000000, 8016.666667, 1, 0 
2016-09-22 20:42:30 +0000, 900.000000, 8916.666667, 1, 0 
2016-09-22 20:42:30 +0000, 977.777778, 9894.444444, 1, 0 
2016-09-22 20:42:40 +0000, 994.444444, 10888.888889, 2, 0 
2016-09-22 20:42:40 +0000, 927.777778, 11816.666667, 2, 0 
2016-09-22 20:42:40 +0000, 927.777778, 12744.444444, 2, 0 
2016-09-22 20:42:40 +0000, 977.777778, 13722.222222, 2, 0 
2016-09-22 20:42:40 +0000, 961.111111, 14683.333333, 2, 0 
2016-09-22 20:42:40 +0000, 872.222222, 15555.555556, 2, 0 
2016-09-22 20:42:40 +0000, 866.666667, 16422.222222, 2, 0 
2016-09-22 20:42:40 +0000, 966.666667, 17388.888889, 2, 0 
2016-09-22 20:42:40 +0000, 994.444444, 18383.333333, 2, 0 
2016-09-22 20:42:40 +0000, 966.666667, 19350.000000, 2, 0 
2016-09-22 20:42:50 +0000, 927.777778, 20277.777778, 3, 0 
2016-09-22 20:42:50 +0000, 988.888889, 21266.666667, 3, 0 
2016-09-22 20:42:50 +0000, 1055.555556, 22322.222222, 3, 0 
2016-09-22 20:42:50 +0000, 988.888889, 23311.111111, 3, 0 
2016-09-22 20:42:50 +0000, 894.444444, 24205.555556, 3, 0 
2016-09-22 20:42:50 +0000, 894.444444, 25100.000000, 3, 0 
2016-09-22 20:42:50 +0000, 988.888889, 26088.888889, 3, 0 
2016-09-22 20:42:50 +0000, 1000.000000, 27088.888889, 3, 0 
2016-09-22 20:42:50 +0000, 1000.000000, 28088.888889, 3, 0 
2016-09-22 20:42:50 +0000, 944.444444, 29033.333333, 3, 0 
2016-09-22 20:43:00 +0000, 1000.000000, 30033.333333, 4, 0 
2016-09-22 20:43:00 +0000, 1005.555556, 31038.888889, 4, 0 
2016-09-22 20:43:00 +0000, 1011.111111, 32050.000000, 4, 0 
2016-09-22 20:43:00 +0000, 927.777778, 32977.777778, 4, 0 
2016-09-22 20:43:00 +0000, 905.555556, 33883.333333, 4, 0 
2016-09-22 20:43:00 +0000, 955.555556, 34838.888889, 4, 0 
2016-09-22 20:43:00 +0000, 977.777778, 35816.666667, 4, 0 
2016-09-22 20:43:00 +0000, 927.777778, 36744.444444, 4, 0 
2016-09-22 20:43:00 +0000, 877.777778, 37622.222222, 4, 0 
2016-09-22 20:43:00 +0000, 877.777778, 38500.000000, 4, 0 
2016-09-22 20:43:00 +0000, 944.444444, 39444.444444, 4, 0 
2016-09-22 20:43:10 +0000, 966.666667, 40411.111111, 5, 0 
2016-09-22 20:43:10 +0000, 933.333333, 41344.444444, 5, 0 
2016-09-22 20:43:10 +0000, 877.777778, 42222.222222, 5, 0 
2016-09-22 20:43:10 +0000, 883.333333, 43105.555556, 5, 0 
2016-09-22 20:43:10 +0000, 961.111111, 44066.666667, 5, 0 
2016-09-22 20:43:10 +0000, 966.666667, 45033.333333, 5, 0 
2016-09-22 20:43:10 +0000, 950.000000, 45983.333333, 5, 0 
2016-09-22 20:43:10 +0000, 888.888889, 46872.222222, 5, 0 
2016-09-22 20:43:10 +0000, 855.555556, 47727.777778, 5, 0 
2016-09-22 20:43:10 +0000, 877.777778, 48605.555556, 5, 0 
2016-09-22 20:43:10 +0000, 1000.000000, 49605.555556, 5, 0 
2016-09-22 20:43:20 +0000, 1000.000000, 50605.555556, 6, 0 
2016-09-22 20:43:20 +0000, 1005.555556, 51611.111111, 6, 0 
2016-09-22 20:43:20 +0000, 916.666667, 52527.777778, 6, 0 
2016-09-22 20:43:20 +0000, 883.333333, 53411.111111, 6, 0 
2016-09-22 20:43:20 +0000, 916.666667, 54327.777778, 6, 0 
2016-09-22 20:43:20 +0000, 938.888889, 55266.666667, 6, 0 
2016-09-22 20:43:20 +0000, 1000.000000, 56266.666667, 6, 0 
2016-09-22 20:43:20 +0000, 983.333333, 57250.000000, 6, 0 
2016-09-22 20:43:20 +0000, 922.222222, 58172.222222, 6, 0 
2016-09-22 20:43:20 +0000, 961.111111, 59133.333333, 6, 0 
2016-09-22 20:43:30 +0000, 1000.000000, 60133.333333, 7, 0 
2016-09-22 20:43:30 +0000, 994.444444, 61127.777778, 7, 0 
2016-09-22 20:43:30 +0000, 938.888889, 62066.666667, 7, 0 
2016-09-22 20:43:30 +0000, 894.444444, 62961.111111, 7, 0 
2016-09-22 20:43:30 +0000, 955.555556, 63916.666667, 7, 0 
2016-09-22 20:43:30 +0000, 972.222222, 64888.888889, 7, 0 
2016-09-22 20:43:30 +0000, 983.333333, 65872.222222, 7, 0 
2016-09-22 20:43:30 +0000, 916.666667, 66788.888889, 7, 0 
2016-09-22 20:43:30 +0000, 916.666667, 67705.555556, 7, 0 
2016-09-22 20:43:30 +0000, 955.555556, 68661.111111, 7, 0 
2016-09-22 20:43:30 +0000, 1011.111111, 69672.222222, 7, 0 
2016-09-22 20:43:40 +0000, 944.444444, 70616.666667, 8, 0 
2016-09-22 20:43:40 +0000, 900.000000, 71516.666667, 8, 0 
2016-09-22 20:43:40 +0000, 916.666667, 72433.333333, 8, 0 
2016-09-22 20:43:40 +0000, 1011.111111, 73444.444444, 8, 0 
2016-09-22 20:43:40 +0000, 1016.666667, 74461.111111, 8, 0 
2016-09-22 20:43:40 +0000, 983.333333, 75444.444444, 8, 0 
2016-09-22 20:43:40 +0000, 905.555556, 76350.000000, 8, 0 
2016-09-22 20:43:40 +0000, 877.777778, 77227.777778, 8, 0 
2016-09-22 20:43:40 +0000, 938.888889, 78166.666667, 8, 0 
2016-09-22 20:43:40 +0000, 972.222222, 79138.888889, 8, 0 
2016-09-22 20:43:50 +0000, 983.333333, 80122.222222, 9, 0 
2016-09-22 20:43:50 +0000, 927.777778, 81050.000000, 9, 0 
2016-09-22 20:43:50 +0000, 872.222222, 81922.222222, 9, 0 
2016-09-22 20:43:50 +0000, 894.444444, 82816.666667, 9, 0 
2016-09-22 20:43:50 +0000, 950.000000, 83766.666667, 9, 0 
2016-09-22 20:43:50 +0000, 977.777778, 84744.444444, 9, 0 
2016-09-22 20:43:50 +0000, 950.000000, 85694.444444, 9, 0 
2016-09-22 20:43:50 +0000, 900.000000, 86594.444444, 9, 0 
2016-09-22 20:43:50 +0000, 866.666667, 87461.111111, 9, 0 
2016-09-22 20:43:50 +0000, 922.222222, 88383.333333, 9, 0 
2016-09-22 20:43:50 +0000, 988.888889, 89372.222222, 9, 0 
2016-09-22 20:44:00 +0000, 1033.333333, 90405.555556, 10, 0 
2016-09-22 20:44:00 +0000, 972.222222, 91377.777778, 10, 0 
2016-09-22 20:44:00 +0000, 933.333333, 92311.111111, 10, 0 
2016-09-22 20:44:00 +0000, 894.444444, 93205.555556, 10, 0 
2016-09-22 20:44:00 +0000, 938.888889, 94144.444444, 10, 0 
2016-09-22 20:44:00 +0000, 983.333333, 95127.777778, 10, 0 
2016-09-22 20:44:00 +0000, 983.333333, 96111.111111, 10, 0 
2016-09-22 20:44:00 +0000, 922.222222, 97033.333333, 10, 0 
2016-09-22 20:44:00 +0000, 866.666667, 97900.000000, 10, 0 
2016-09-22 20:44:00 +0000, 888.888889, 98788.888889, 10, 0 
2016-09-22 20:44:00 +0000, 1005.555556, 99794.444444, 10, 0 
2016-09-22 20:44:10 +0000, 1022.222222, 100816.666667, 11, 0 
2016-09-22 20:44:10 +0000, 1005.555556, 101822.222222, 11, 0 
2016-09-22 20:44:10 +0000, 938.888889, 102761.111111, 11, 0 
2016-09-22 20:44:10 +0000, 900.000000, 103661.111111, 11, 0 
2016-09-22 20:44:10 +0000, 950.000000, 104611.111111, 11, 0 
2016-09-22 20:44:10 +0000, 1000.000000, 105611.111111, 11, 0 
2016-09-22 20:44:10 +0000, 1005.555556, 106616.666667, 11, 0 
2016-09-22 20:44:10 +0000, 955.555556, 107572.222222, 11, 0 
2016-09-22 20:44:10 +0000, 894.444444, 108466.666667, 11, 0 
2016-09-22 20:44:10 +0000, 916.666667, 109383.333333, 11, 0 
2016-09-22 20:44:20 +0000, 972.222222, 110355.555556, 12, 0 
2016-09-22 20:44:20 +0000, 988.888889, 111344.444444, 12, 0 
2016-09-22 20:44:20 +0000, 933.333333, 112277.777778, 12, 0 
2016-09-22 20:44:20 +0000, 900.000000, 113177.777778, 12, 0 
2016-09-22 20:44:20 +0000, 894.444444, 114072.222222, 12, 0 
2016-09-22 20:44:20 +0000, 950.000000, 115022.222222, 12, 0 
2016-09-22 20:44:20 +0000, 1011.111111, 116033.333333, 12, 0 
2016-09-22 20:44:20 +0000, 1038.888889, 117072.222222, 12, 0 
2016-09-22 20:44:20 +0000, 966.666667, 118038.888889, 12, 0 
2016-09-22 20:44:20 +0000, 927.777778, 118966.666667, 12, 0 
2016-09-22 20:44:20 +0000, 916.666667, 119883.333333, 12, 0 
2016-09-22 20:44:30 +0000, 972.222222, 120855.555556, 13, 0 
2016-09-22 20:44:30 +0000, 1016.666667, 121872.222222, 13, 0 
