date, rr, since_start, window, lap
2016-09-22 20:42:20 +0000, 906.000000, 1790.000000, 1, 0 
2016-09-22 20:42:21 +0000, 956.000000, 2746.000000, 1, 0 
2016-09-22 20:42:22 +0000, 953.000000, 3699.000000, 1, 0 
2016-09-22 20:42:23 +0000, 888.000000, 4587.000000, 1, 0 
2016-09-22 20:42:23 +0000, 885.000000, 5472.000000, 1, 0 
2016-09-22 20:42:24 +0000, 940.000000, 6412.000000, 1, 0 
2016-09-22 20:42:25 +0000, 976.000000, 7388.000000, 1, 0 
2016-09-22 20:42:26 +0000, 947.000000, 8335.000000, 1, 0 
2016-09-22 20:42:27 +0000, 894.000000, 9229.000000, 1, 0 
2016-09-22 20:42:28 +0000, 878.000000, 10107.000000, 1, 0 
2016-09-22 20:42:29 +0000, 928.000000, 11035.000000, 1, 0 
2016-09-22 20:42:30 +0000, 999.000000, 12034.000000, 2, 0 
2016-09-22 20:42:31 +0000, 1019.000000, 13053.000000, 2, 0 
2016-09-22 20:42:32 +0000, 945.000000, 13998.000000, 2, 0 
2016-09-22 20:42:33 +0000, 958.000000, 14956.000000, 2, 0 
2016-09-22 20:42:34 +0000, 1000.000000, 15956.000000, 2, 0 
2016-09-22 20:42:35 +0000, 979.000000, 16935.000000, 2, 0 
2016-09-22 20:42:35 +0000, 894.000000, 17829.000000, 2, 0 
2016-09-22 20:42:37 +0000, 897.000000, 18726.000000, 2, 0 
2016-09-22 20:42:37 +0000, 986.000000, 19712.000000, 2, 0 
2016-09-22 20:42:39 +0000, 1021.000000, 20733.000000, 2, 0 
2016-09-22 20:42:40 +0000, 985.000000, 21718.000000, 2, 0 
2016-09-22 20:42:41 +0000, 955.000000, 22673.000000, 3, 0 
2016-09-22 20:42:42 +0000, 1020.000000, 23693.000000, 3, 0 
2016-09-22 20:42:43 +0000, 1079.000000, 24772.000000, 3, 0 
2016-09-22 20:42:44 +0000, 1005.000000, 25777.000000, 3, 0 
2016-09-22 20:42:45 +0000, 914.000000, 26691.000000, 3, 0 
2016-09-22 20:42:46 +0000, 924.000000, 27615.000000, 3, 0 
2016-09-22 20:42:47 +0000, 1014.000000, 28629.000000, 3, 0 
2016-09-22 20:42:48 +0000, 1024.000000, 29653.000000, 3, 0 
2016-09-22 20:42:49 +0000, 1022.000000, 30675.000000, 3, 0 
2016-09-22 20:42:50 +0000, 965.000000, 31640.000000, 3, 0 
2016-09-22 20:42:51 +0000, 1029.000000, 32669.000000, 4, 0 
2016-09-22 20:42:52 +0000, 1037.000000, 33706.000000, 4, 0 
2016-09-22 20:42:53 +0000, 1028.000000, 34734.000000, 4, 0 
2016-09-22 20:42:54 +0000, 946.000000, 35680.000000, 4, 0 
2016-09-22 20:42:55 +0000, 933.000000, 36613.000000, 4, 0 
2016-09-22 20:42:56 +0000, 987.000000, 37600.000000, 4, 0 
2016-09-22 20:42:57 +0000, 996.000000, 38596.000000, 4, 0 
2016-09-22 20:42:58 +0000, 949.000000, 39545.000000, 4, 0 
2016-09-22 20:42:59 +0000, 894.000000, 40439.000000, 4, 0 
2016-09-22 20:42:59 +0000, 905.000000, 41344.000000, 4, 0 
2016-09-22 20:43:00 +0000, 975.000000, 42319.000000, 4, 0 
2016-09-22 20:43:01 +0000, 990.000000, 43309.000000, 5, 0 
2016-09-22 20:43:02 +0000, 950.000000, 44259.000000, 5, 0 
2016-09-22 20:43:03 +0000, 899.000000, 45158.000000, 5, 0 
2016-09-22 20:43:04 +0000, 909.000000, 46067.000000, 5, 0 
2016-09-22 20:43:05 +0000, 989.000000, 47056.000000, 5, 0 
2016-09-22 20:43:06 +0000, 992.000000, 48048.000000, 5, 0 
2016-09-22 20:43:07 +0000, 970.000000, 49018.000000, 5, 0 
2016-09-22 20:43:08 +0000, 906.000000, 49924.000000, 5, 0 
2016-09-22 20:43:09 +0000, 876.000000, 50800.000000, 5, 0 
2016-09-22 20:43:10 +0000, 910.000000, 51710.000000, 5, 0 
2016-09-22 20:43:11 +0000, 1029.000000, 52739.000000, 6, 0 
2016-09-22 20:43:12 +0000, 1019.000000, 53758.000000, 6, 0 
2016-09-22 20:43:13 +0000, 1027.000000, 54785.000000, 6, 0 
2016-09-22 20:43:13 +0000, 934.000000, 55719.000000, 6, 0 
2016-09-22 20:43:14 +0000, 911.000000, 56630.000000, 6, 0 
2016-09-22 20:43:15 +0000, 944.000000, 57574.000000, 6, 0 
2016-09-22 20:43:16 +0000, 961.000000, 58535.000000, 6, 0 
2016-09-22 20:43:17 +0000, 1029.000000, 59564.000000, 6, 0 
2016-09-22 20:43:18 +0000, 999.000000, 60563.000000, 6, 0 
2016-09-22 20:43:19 +0000, 948.000000, 61511.000000, 6, 0 
2016-09-22 20:43:20 +0000, 996.000000, 62507.000000, 6, 0 
2016-09-22 20:43:21 +0000, 1019.000000, 63526.000000, 7, 0 
2016-09-22 20:43:22 +0000, 1016.000000, 64542.000000, 7, 0 
